Year,Date,RegionName,StateName,median_housing_price
2018,11/30/2018,"Charlotte, NC",NC,244408
2018,12/31/2018,"Charlotte, NC",NC,248742
2019,1/31/2019,"Charlotte, NC",NC,246000
2019,2/28/2019,"Charlotte, NC",NC,244317
2019,3/31/2019,"Charlotte, NC",NC,244650
2019,4/30/2019,"Charlotte, NC",NC,251483
2019,5/31/2019,"Charlotte, NC",NC,258167
2019,6/30/2019,"Charlotte, NC",NC,263500
2019,7/31/2019,"Charlotte, NC",NC,266667
2019,8/31/2019,"Charlotte, NC",NC,263667
2019,9/30/2019,"Charlotte, NC",NC,260333
2019,10/31/2019,"Charlotte, NC",NC,256667
2019,11/30/2019,"Charlotte, NC",NC,256067
2019,12/31/2019,"Charlotte, NC",NC,258067
2017,1/31/2017,"Greensboro, NC",NC,142333
2017,2/28/2017,"Greensboro, NC",NC,141000
2017,3/31/2017,"Greensboro, NC",NC,145167
2017,4/30/2017,"Greensboro, NC",NC,146500
2017,5/31/2017,"Greensboro, NC",NC,147333
2017,6/30/2017,"Greensboro, NC",NC,148667
2017,7/31/2017,"Greensboro, NC",NC,153333
2017,8/31/2017,"Greensboro, NC",NC,157000
2017,9/30/2017,"Greensboro, NC",NC,156667
2017,10/31/2017,"Greensboro, NC",NC,152333
2017,11/30/2017,"Greensboro, NC",NC,152000
2017,12/31/2017,"Greensboro, NC",NC,154500
2018,1/31/2018,"Greensboro, NC",NC,152167
2018,2/28/2018,"Greensboro, NC",NC,148833
2018,3/31/2018,"Greensboro, NC",NC,149250
2018,4/30/2018,"Greensboro, NC",NC,154250
2018,5/31/2018,"Greensboro, NC",NC,157917
2018,6/30/2018,"Greensboro, NC",NC,160667
2018,7/31/2018,"Greensboro, NC",NC,164417
2018,8/31/2018,"Greensboro, NC",NC,165083
2018,9/30/2018,"Greensboro, NC",NC,162750
2018,10/31/2018,"Greensboro, NC",NC,158833
2018,11/30/2018,"Greensboro, NC",NC,162000
2018,12/31/2018,"Greensboro, NC",NC,158167
2019,1/31/2019,"Greensboro, NC",NC,156167
2019,2/28/2019,"Greensboro, NC",NC,152667
2019,3/31/2019,"Greensboro, NC",NC,154167
2019,4/30/2019,"Greensboro, NC",NC,162667
2019,5/31/2019,"Greensboro, NC",NC,166333
2019,6/30/2019,"Greensboro, NC",NC,173000
2019,7/31/2019,"Greensboro, NC",NC,173333
2019,8/31/2019,"Greensboro, NC",NC,171000
2019,9/30/2019,"Greensboro, NC",NC,166667
2019,10/31/2019,"Greensboro, NC",NC,165000
2019,11/30/2019,"Greensboro, NC",NC,165667
2019,12/31/2019,"Greensboro, NC",NC,165000
2017,1/31/2017,"Winston-Salem, NC",NC,144917
2017,2/28/2017,"Winston-Salem, NC",NC,143167
2017,3/31/2017,"Winston-Salem, NC",NC,143417
2017,4/30/2017,"Winston-Salem, NC",NC,147917
2017,5/31/2017,"Winston-Salem, NC",NC,153917
2017,6/30/2017,"Winston-Salem, NC",NC,155417
2017,7/31/2017,"Winston-Salem, NC",NC,156250
2017,8/31/2017,"Winston-Salem, NC",NC,157000
2017,9/30/2017,"Winston-Salem, NC",NC,156333
2017,10/31/2017,"Winston-Salem, NC",NC,154333
2017,11/30/2017,"Winston-Salem, NC",NC,150667
2017,12/31/2017,"Winston-Salem, NC",NC,150167
2018,1/31/2018,"Winston-Salem, NC",NC,152500
2018,2/28/2018,"Winston-Salem, NC",NC,153667
2018,3/31/2018,"Winston-Salem, NC",NC,154417
2018,4/30/2018,"Winston-Salem, NC",NC,154667
2018,5/31/2018,"Winston-Salem, NC",NC,159500
2018,6/30/2018,"Winston-Salem, NC",NC,162250
2018,7/31/2018,"Winston-Salem, NC",NC,162900
2018,8/31/2018,"Winston-Salem, NC",NC,162817
2018,9/30/2018,"Winston-Salem, NC",NC,163268
2018,10/31/2018,"Winston-Salem, NC",NC,163805
2018,11/30/2018,"Winston-Salem, NC",NC,164055
2018,12/31/2018,"Winston-Salem, NC",NC,168353
2019,1/31/2019,"Winston-Salem, NC",NC,167917
2019,2/28/2019,"Winston-Salem, NC",NC,164417
2019,3/31/2019,"Winston-Salem, NC",NC,162000
2019,4/30/2019,"Winston-Salem, NC",NC,165333
2019,5/31/2019,"Winston-Salem, NC",NC,172667
2019,6/30/2019,"Winston-Salem, NC",NC,175750
2019,7/31/2019,"Winston-Salem, NC",NC,179083
2019,8/31/2019,"Winston-Salem, NC",NC,176417
2019,9/30/2019,"Winston-Salem, NC",NC,173667
2019,10/31/2019,"Winston-Salem, NC",NC,169667
2019,11/30/2019,"Winston-Salem, NC",NC,172083
2019,12/31/2019,"Winston-Salem, NC",NC,173750
2017,1/31/2017,"Omaha, NE",NE,169000
2017,2/28/2017,"Omaha, NE",NE,166333
2017,3/31/2017,"Omaha, NE",NE,166333
2017,4/30/2017,"Omaha, NE",NE,167000
2017,5/31/2017,"Omaha, NE",NE,174000
2017,6/30/2017,"Omaha, NE",NE,178833
2017,7/31/2017,"Omaha, NE",NE,180500
2017,8/31/2017,"Omaha, NE",NE,179833
2017,9/30/2017,"Omaha, NE",NE,178667
2017,10/31/2017,"Omaha, NE",NE,178000
2017,11/30/2017,"Omaha, NE",NE,177667
2017,12/31/2017,"Omaha, NE",NE,174333
2018,1/31/2018,"Omaha, NE",NE,176667
2018,2/28/2018,"Omaha, NE",NE,176667
2018,3/31/2018,"Omaha, NE",NE,178300
2018,4/30/2018,"Omaha, NE",NE,178633
2018,5/31/2018,"Omaha, NE",NE,181967
2018,6/30/2018,"Omaha, NE",NE,188167
2018,7/31/2018,"Omaha, NE",NE,194500
2018,8/31/2018,"Omaha, NE",NE,194458
2018,9/30/2018,"Omaha, NE",NE,193292
2018,10/31/2018,"Omaha, NE",NE,192375
2018,11/30/2018,"Omaha, NE",NE,192417
2018,12/31/2018,"Omaha, NE",NE,192417
2019,1/31/2019,"Omaha, NE",NE,191333
2019,2/28/2019,"Omaha, NE",NE,192000
2019,3/31/2019,"Omaha, NE",NE,192667
2019,4/30/2019,"Omaha, NE",NE,193333
2019,5/31/2019,"Omaha, NE",NE,198667
2019,6/30/2019,"Omaha, NE",NE,203000
2019,7/31/2019,"Omaha, NE",NE,207667
2019,8/31/2019,"Omaha, NE",NE,206333
2019,9/30/2019,"Omaha, NE",NE,203000
2019,10/31/2019,"Omaha, NE",NE,199000
2019,11/30/2019,"Omaha, NE",NE,195667
2019,12/31/2019,"Omaha, NE",NE,194000
2017,1/31/2017,"Albuquerque, NM",NM,182083
2017,2/28/2017,"Albuquerque, NM",NM,182750
2017,3/31/2017,"Albuquerque, NM",NM,182833
2017,4/30/2017,"Albuquerque, NM",NM,185333
2017,5/31/2017,"Albuquerque, NM",NM,189167
2017,6/30/2017,"Albuquerque, NM",NM,192000
2017,7/31/2017,"Albuquerque, NM",NM,193667
2017,8/31/2017,"Albuquerque, NM",NM,194167
2017,9/30/2017,"Albuquerque, NM",NM,194667
2017,10/31/2017,"Albuquerque, NM",NM,192733
2017,11/30/2017,"Albuquerque, NM",NM,193067
2017,12/31/2017,"Albuquerque, NM",NM,189733
2018,1/31/2018,"Albuquerque, NM",NM,187333
2018,2/28/2018,"Albuquerque, NM",NM,185667
2018,3/31/2018,"Albuquerque, NM",NM,188333
2018,4/30/2018,"Albuquerque, NM",NM,196000
2018,5/31/2018,"Albuquerque, NM",NM,199360
2018,6/30/2018,"Albuquerque, NM",NM,203360
2018,7/31/2018,"Albuquerque, NM",NM,203360
2018,8/31/2018,"Albuquerque, NM",NM,205000
2018,9/30/2018,"Albuquerque, NM",NM,201667
2018,10/31/2018,"Albuquerque, NM",NM,198333
2018,11/30/2018,"Albuquerque, NM",NM,196650
2018,12/31/2018,"Albuquerque, NM",NM,198317
2019,1/31/2019,"Albuquerque, NM",NM,199467
2019,2/28/2019,"Albuquerque, NM",NM,199483
2019,3/31/2019,"Albuquerque, NM",NM,200508
2019,4/30/2019,"Albuquerque, NM",NM,205473
2019,5/31/2019,"Albuquerque, NM",NM,212723
2019,6/30/2019,"Albuquerque, NM",NM,220031
2019,7/31/2019,"Albuquerque, NM",NM,222250
2019,8/31/2019,"Albuquerque, NM",NM,221667
2019,9/30/2019,"Albuquerque, NM",NM,218333
2019,10/31/2019,"Albuquerque, NM",NM,218333
2019,11/30/2019,"Albuquerque, NM",NM,217333
2019,12/31/2019,"Albuquerque, NM",NM,218833
2017,1/31/2017,"Las Vegas, NV",NV,234000
2017,2/28/2017,"Las Vegas, NV",NV,240000
2017,3/31/2017,"Las Vegas, NV",NV,245000
2017,4/30/2017,"Las Vegas, NV",NV,247333
2017,5/31/2017,"Las Vegas, NV",NV,248000
2017,6/30/2017,"Las Vegas, NV",NV,251333
2017,7/31/2017,"Las Vegas, NV",NV,255000
2017,8/31/2017,"Las Vegas, NV",NV,258333
2017,9/30/2017,"Las Vegas, NV",NV,261667
2017,10/31/2017,"Las Vegas, NV",NV,263000
2017,11/30/2017,"Las Vegas, NV",NV,264667
2017,12/31/2017,"Las Vegas, NV",NV,268000
2018,1/31/2018,"Las Vegas, NV",NV,269000
2018,2/28/2018,"Las Vegas, NV",NV,272333
2018,3/31/2018,"Las Vegas, NV",NV,273667
2018,4/30/2018,"Las Vegas, NV",NV,279667
2018,5/31/2018,"Las Vegas, NV",NV,284000
2018,6/30/2018,"Las Vegas, NV",NV,287035
2018,7/31/2018,"Las Vegas, NV",NV,287035
2018,8/31/2018,"Las Vegas, NV",NV,287368
2018,9/30/2018,"Las Vegas, NV",NV,291300
2018,10/31/2018,"Las Vegas, NV",NV,294633
2018,11/30/2018,"Las Vegas, NV",NV,297967
2018,12/31/2018,"Las Vegas, NV",NV,298131
2019,1/31/2019,"Las Vegas, NV",NV,299798
2019,2/28/2019,"Las Vegas, NV",NV,300131
2019,3/31/2019,"Las Vegas, NV",NV,300119
2019,4/30/2019,"Las Vegas, NV",NV,299453
2019,5/31/2019,"Las Vegas, NV",NV,298419
2019,6/30/2019,"Las Vegas, NV",NV,298297
2019,7/31/2019,"Las Vegas, NV",NV,298963
2019,8/31/2019,"Las Vegas, NV",NV,301663
2019,9/30/2019,"Las Vegas, NV",NV,304333
2019,10/31/2019,"Las Vegas, NV",NV,304333
2019,11/30/2019,"Las Vegas, NV",NV,304000
2019,12/31/2019,"Las Vegas, NV",NV,302003
2017,1/31/2017,"Albany, NY",NY,180500
2017,2/28/2017,"Albany, NY",NY,177500
2017,3/31/2017,"Albany, NY",NY,173939
2017,4/30/2017,"Albany, NY",NY,176173
2017,5/31/2017,"Albany, NY",NY,176506
2017,6/30/2017,"Albany, NY",NY,182567
2017,7/31/2017,"Albany, NY",NY,187000
2017,8/31/2017,"Albany, NY",NY,193333
2017,9/30/2017,"Albany, NY",NY,192000
2017,10/31/2017,"Albany, NY",NY,188083
2017,11/30/2017,"Albany, NY",NY,184917
2017,12/31/2017,"Albany, NY",NY,183750
2018,1/31/2018,"Albany, NY",NY,181000
2018,2/28/2018,"Albany, NY",NY,179167
2018,3/31/2018,"Albany, NY",NY,181667
2018,4/30/2018,"Albany, NY",NY,190667
2018,5/31/2018,"Albany, NY",NY,195667
2018,6/30/2018,"Albany, NY",NY,199000
2018,7/31/2018,"Albany, NY",NY,198333
2018,8/31/2018,"Albany, NY",NY,201667
2018,9/30/2018,"Albany, NY",NY,200000
2018,10/31/2018,"Albany, NY",NY,196633
2018,11/30/2018,"Albany, NY",NY,194967
2018,12/31/2018,"Albany, NY",NY,189967
2019,1/31/2019,"Albany, NY",NY,191250
2019,2/28/2019,"Albany, NY",NY,187917
2019,3/31/2019,"Albany, NY",NY,193250
2019,4/30/2019,"Albany, NY",NY,192000
2019,5/31/2019,"Albany, NY",NY,192500
2019,6/30/2019,"Albany, NY",NY,197167
2019,7/31/2019,"Albany, NY",NY,203833
2019,8/31/2019,"Albany, NY",NY,208000
2019,9/30/2019,"Albany, NY",NY,204667
2019,10/31/2019,"Albany, NY",NY,200000
2019,11/30/2019,"Albany, NY",NY,197000
2019,12/31/2019,"Albany, NY",NY,197000
2017,1/31/2017,"Buffalo, NY",NY,136183
2017,2/28/2017,"Buffalo, NY",NY,133317
2017,3/31/2017,"Buffalo, NY",NY,132300
2017,4/30/2017,"Buffalo, NY",NY,133567
2017,5/31/2017,"Buffalo, NY",NY,139783
2017,6/30/2017,"Buffalo, NY",NY,146750
2017,7/31/2017,"Buffalo, NY",NY,152167
2017,8/31/2017,"Buffalo, NY",NY,155500
2017,9/30/2017,"Buffalo, NY",NY,156333
2017,10/31/2017,"Buffalo, NY",NY,153500
2017,11/30/2017,"Buffalo, NY",NY,149833
2017,12/31/2017,"Buffalo, NY",NY,146167
2018,1/31/2018,"Buffalo, NY",NY,145667
2018,2/28/2018,"Buffalo, NY",NY,143500
2018,3/31/2018,"Buffalo, NY",NY,142567
2018,4/30/2018,"Buffalo, NY",NY,142367
2018,5/31/2018,"Buffalo, NY",NY,146200
2018,6/30/2018,"Buffalo, NY",NY,149800
2018,7/31/2018,"Buffalo, NY",NY,158333
2018,8/31/2018,"Buffalo, NY",NY,163333
2018,9/30/2018,"Buffalo, NY",NY,166000
2018,10/31/2018,"Buffalo, NY",NY,161333
2018,11/30/2018,"Buffalo, NY",NY,158319
2018,12/31/2018,"Buffalo, NY",NY,153986
2019,1/31/2019,"Buffalo, NY",NY,151452
2019,2/28/2019,"Buffalo, NY",NY,149283
2019,3/31/2019,"Buffalo, NY",NY,149283
2019,4/30/2019,"Buffalo, NY",NY,151817
2019,5/31/2019,"Buffalo, NY",NY,156667
2019,6/30/2019,"Buffalo, NY",NY,165000
2019,7/31/2019,"Buffalo, NY",NY,171333
2019,8/31/2019,"Buffalo, NY",NY,175350
2019,9/30/2019,"Buffalo, NY",NY,173683
2019,10/31/2019,"Buffalo, NY",NY,171667
2019,11/30/2019,"Buffalo, NY",NY,166983
2019,12/31/2019,"Buffalo, NY",NY,165183
2017,1/31/2017,"New York, NY",NY,385500
2017,2/28/2017,"New York, NY",NY,386000
2017,3/31/2017,"New York, NY",NY,386000
2017,4/30/2017,"New York, NY",NY,389333
2017,5/31/2017,"New York, NY",NY,393603
2017,6/30/2017,"New York, NY",NY,405937
2017,7/31/2017,"New York, NY",NY,418603
2017,8/31/2017,"New York, NY",NY,426000
2017,9/30/2017,"New York, NY",NY,424333
2017,10/31/2017,"New York, NY",NY,413000
2017,11/30/2017,"New York, NY",NY,404834
2017,12/31/2017,"New York, NY",NY,399834
2018,1/31/2018,"New York, NY",NY,400167
2018,2/28/2018,"New York, NY",NY,399998
2018,3/31/2018,"New York, NY",NY,398998
2018,4/30/2018,"New York, NY",NY,398998
2018,5/31/2018,"New York, NY",NY,403000
2018,6/30/2018,"New York, NY",NY,412333
2018,7/31/2018,"New York, NY",NY,423167
2018,8/31/2018,"New York, NY",NY,430000
2018,9/30/2018,"New York, NY",NY,428933
2018,10/31/2018,"New York, NY",NY,420933
2018,11/30/2018,"New York, NY",NY,413433
2018,12/31/2018,"New York, NY",NY,407833
2019,1/31/2019,"New York, NY",NY,408333
2019,2/28/2019,"New York, NY",NY,408333
2019,3/31/2019,"New York, NY",NY,406667
2019,4/30/2019,"New York, NY",NY,406667
2019,5/31/2019,"New York, NY",NY,410000
2019,6/30/2019,"New York, NY",NY,421667
2019,7/31/2019,"New York, NY",NY,431667
2019,8/31/2019,"New York, NY",NY,435833
2019,9/30/2019,"New York, NY",NY,433833
2019,10/31/2019,"New York, NY",NY,427585
2019,11/30/2019,"New York, NY",NY,423419
2019,12/31/2019,"New York, NY",NY,420419
2017,1/31/2017,"Syracuse, NY",NY,126833
2017,2/28/2017,"Syracuse, NY",NY,123000
2017,3/31/2017,"Syracuse, NY",NY,120667
2017,4/30/2017,"Syracuse, NY",NY,121333
2017,5/31/2017,"Syracuse, NY",NY,126667
2017,6/30/2017,"Syracuse, NY",NY,133696
2017,7/31/2017,"Syracuse, NY",NY,138946
2017,8/31/2017,"Syracuse, NY",NY,138946
2017,9/30/2017,"Syracuse, NY",NY,138208
2017,10/31/2017,"Syracuse, NY",NY,135958
2017,11/30/2017,"Syracuse, NY",NY,135958
2017,12/31/2017,"Syracuse, NY",NY,135482
2018,1/31/2018,"Syracuse, NY",NY,131232
2018,2/28/2018,"Syracuse, NY",NY,129532
2018,3/31/2018,"Syracuse, NY",NY,126050
2018,4/30/2018,"Syracuse, NY",NY,129300
2018,5/31/2018,"Syracuse, NY",NY,132800
2018,6/30/2018,"Syracuse, NY",NY,141008
2018,7/31/2018,"Syracuse, NY",NY,144092
2018,8/31/2018,"Syracuse, NY",NY,146625
2018,9/30/2018,"Syracuse, NY",NY,144799
2018,10/31/2018,"Syracuse, NY",NY,142383
2018,11/30/2018,"Syracuse, NY",NY,140683
2018,12/31/2018,"Syracuse, NY",NY,139267
2019,1/31/2019,"Syracuse, NY",NY,137600
2019,2/28/2019,"Syracuse, NY",NY,134867
2019,3/31/2019,"Syracuse, NY",NY,132047
2019,4/30/2019,"Syracuse, NY",NY,135380
2019,5/31/2019,"Syracuse, NY",NY,138813
2019,6/30/2019,"Syracuse, NY",NY,147417
2019,7/31/2019,"Syracuse, NY",NY,152417
2019,8/31/2019,"Syracuse, NY",NY,154083
2019,9/30/2019,"Syracuse, NY",NY,152667
2019,10/31/2019,"Syracuse, NY",NY,151667
2019,11/30/2019,"Syracuse, NY",NY,150248
2019,12/31/2019,"Syracuse, NY",NY,149915
2017,1/31/2017,"Rochester, NY",NY,136333
2017,2/28/2017,"Rochester, NY",NY,134333
2017,3/31/2017,"Rochester, NY",NY,133333
2017,4/30/2017,"Rochester, NY",NY,134167
2017,5/31/2017,"Rochester, NY",NY,138910
2017,6/30/2017,"Rochester, NY",NY,143077
2017,7/31/2017,"Rochester, NY",NY,147744
2017,8/31/2017,"Rochester, NY",NY,148667
2017,9/30/2017,"Rochester, NY",NY,146167
2017,10/31/2017,"Rochester, NY",NY,143133
2017,11/30/2017,"Rochester, NY",NY,137467
2017,12/31/2017,"Rochester, NY",NY,136300
2018,1/31/2018,"Rochester, NY",NY,134000
2018,2/28/2018,"Rochester, NY",NY,134500
2018,3/31/2018,"Rochester, NY",NY,135500
2018,4/30/2018,"Rochester, NY",NY,137833
2018,5/31/2018,"Rochester, NY",NY,144833
2018,6/30/2018,"Rochester, NY",NY,150000
2018,7/31/2018,"Rochester, NY",NY,156167
2018,8/31/2018,"Rochester, NY",NY,155167
2018,9/30/2018,"Rochester, NY",NY,152500
2018,10/31/2018,"Rochester, NY",NY,148467
2018,11/30/2018,"Rochester, NY",NY,146133
2018,12/31/2018,"Rochester, NY",NY,144133
2019,1/31/2019,"Rochester, NY",NY,140833
2019,2/28/2019,"Rochester, NY",NY,138733
2019,3/31/2019,"Rochester, NY",NY,138733
2019,4/30/2019,"Rochester, NY",NY,141567
2019,5/31/2019,"Rochester, NY",NY,147000
2019,6/30/2019,"Rochester, NY",NY,155000
2019,7/31/2019,"Rochester, NY",NY,161500
2019,8/31/2019,"Rochester, NY",NY,163833
2019,9/30/2019,"Rochester, NY",NY,160750
2019,10/31/2019,"Rochester, NY",NY,155917
2019,11/30/2019,"Rochester, NY",NY,152083
2019,12/31/2019,"Rochester, NY",NY,151500
2017,1/31/2017,"Akron, OH",OH,128800
2017,2/28/2017,"Akron, OH",OH,123958
2017,3/31/2017,"Akron, OH",OH,126791
2017,4/30/2017,"Akron, OH",OH,131825
2017,5/31/2017,"Akron, OH",OH,140833
2017,6/30/2017,"Akron, OH",OH,147500
2017,7/31/2017,"Akron, OH",OH,151833
2017,8/31/2017,"Akron, OH",OH,149500
2017,9/30/2017,"Akron, OH",OH,144483
2017,10/31/2017,"Akron, OH",OH,140567
2017,11/30/2017,"Akron, OH",OH,140217
2017,12/31/2017,"Akron, OH",OH,139900
2018,1/31/2018,"Akron, OH",OH,134483
2018,2/28/2018,"Akron, OH",OH,127650
2018,3/31/2018,"Akron, OH",OH,122983
2018,4/30/2018,"Akron, OH",OH,128067
2018,5/31/2018,"Akron, OH",OH,136217
2018,6/30/2018,"Akron, OH",OH,144800
2018,7/31/2018,"Akron, OH",OH,148050
2018,8/31/2018,"Akron, OH",OH,149417
2018,9/30/2018,"Akron, OH",OH,148600
2018,10/31/2018,"Akron, OH",OH,148600
2018,11/30/2018,"Akron, OH",OH,151350
2018,12/31/2018,"Akron, OH",OH,148583
2019,1/31/2019,"Akron, OH",OH,146583
2019,2/28/2019,"Akron, OH",OH,141333
2019,3/31/2019,"Akron, OH",OH,143000
2019,4/30/2019,"Akron, OH",OH,145000
2019,5/31/2019,"Akron, OH",OH,149333
2019,6/30/2019,"Akron, OH",OH,156667
2019,7/31/2019,"Akron, OH",OH,160108
2019,8/31/2019,"Akron, OH",OH,161150
2019,9/30/2019,"Akron, OH",OH,154150
2019,10/31/2019,"Akron, OH",OH,149042
2019,11/30/2019,"Akron, OH",OH,148500
2019,12/31/2019,"Akron, OH",OH,150333
2017,1/31/2017,"Dayton, OH",OH,126467
2017,2/28/2017,"Dayton, OH",OH,123133
2017,3/31/2017,"Dayton, OH",OH,125017
2017,4/30/2017,"Dayton, OH",OH,127633
2017,5/31/2017,"Dayton, OH",OH,128267
2017,6/30/2017,"Dayton, OH",OH,132967
2017,7/31/2017,"Dayton, OH",OH,132967
2017,8/31/2017,"Dayton, OH",OH,136167
2017,9/30/2017,"Dayton, OH",OH,133583
2017,10/31/2017,"Dayton, OH",OH,135217
2017,11/30/2017,"Dayton, OH",OH,134383
2017,12/31/2017,"Dayton, OH",OH,132933
2018,1/31/2018,"Dayton, OH",OH,126300
2018,2/28/2018,"Dayton, OH",OH,125933
2018,3/31/2018,"Dayton, OH",OH,125033
2018,4/30/2018,"Dayton, OH",OH,132450
2018,5/31/2018,"Dayton, OH",OH,135483
2018,6/30/2018,"Dayton, OH",OH,143083
2018,7/31/2018,"Dayton, OH",OH,147300
2018,8/31/2018,"Dayton, OH",OH,147050
2018,9/30/2018,"Dayton, OH",OH,144700
2018,10/31/2018,"Dayton, OH",OH,139733
2018,11/30/2018,"Dayton, OH",OH,139150
2018,12/31/2018,"Dayton, OH",OH,138167
2019,1/31/2019,"Dayton, OH",OH,134167
2019,2/28/2019,"Dayton, OH",OH,132667
2019,3/31/2019,"Dayton, OH",OH,129333
2019,4/30/2019,"Dayton, OH",OH,135000
2019,5/31/2019,"Dayton, OH",OH,138333
2019,6/30/2019,"Dayton, OH",OH,148300
2019,7/31/2019,"Dayton, OH",OH,151600
2019,8/31/2019,"Dayton, OH",OH,153267
2019,9/30/2019,"Dayton, OH",OH,149800
2019,10/31/2019,"Dayton, OH",OH,146333
2019,11/30/2019,"Dayton, OH",OH,143750
2019,12/31/2019,"Dayton, OH",OH,139583
2017,1/31/2017,"Toledo, OH",OH,113542
2017,2/28/2017,"Toledo, OH",OH,112542
2017,3/31/2017,"Toledo, OH",OH,108833
2017,4/30/2017,"Toledo, OH",OH,110833
2017,5/31/2017,"Toledo, OH",OH,117500
2017,6/30/2017,"Toledo, OH",OH,126300
2017,7/31/2017,"Toledo, OH",OH,129300
2017,8/31/2017,"Toledo, OH",OH,127967
2017,9/30/2017,"Toledo, OH",OH,123833
2017,10/31/2017,"Toledo, OH",OH,120167
2017,11/30/2017,"Toledo, OH",OH,114833
2017,12/31/2017,"Toledo, OH",OH,113333
2018,1/31/2018,"Toledo, OH",OH,108000
2018,2/28/2018,"Toledo, OH",OH,107000
2018,3/31/2018,"Toledo, OH",OH,108000
2018,4/30/2018,"Toledo, OH",OH,114333
2018,5/31/2018,"Toledo, OH",OH,121167
2018,6/30/2018,"Toledo, OH",OH,126167
2018,7/31/2018,"Toledo, OH",OH,130833
2018,8/31/2018,"Toledo, OH",OH,131125
2018,9/30/2018,"Toledo, OH",OH,132792
2018,10/31/2018,"Toledo, OH",OH,126092
2018,11/30/2018,"Toledo, OH",OH,123300
2018,12/31/2018,"Toledo, OH",OH,116933
2019,1/31/2019,"Toledo, OH",OH,115300
2019,2/28/2019,"Toledo, OH",OH,115950
2019,3/31/2019,"Toledo, OH",OH,118983
2019,4/30/2019,"Toledo, OH",OH,122983
2019,5/31/2019,"Toledo, OH",OH,128000
2019,6/30/2019,"Toledo, OH",OH,129667
2019,7/31/2019,"Toledo, OH",OH,134667
2019,8/31/2019,"Toledo, OH",OH,132333
2019,9/30/2019,"Toledo, OH",OH,136633
2019,10/31/2019,"Toledo, OH",OH,132600
2019,11/30/2019,"Toledo, OH",OH,132600
2019,12/31/2019,"Toledo, OH",OH,128267
2017,1/31/2017,"Columbus, OH",OH,175133
2017,2/28/2017,"Columbus, OH",OH,172500
2017,3/31/2017,"Columbus, OH",OH,172533
2017,4/30/2017,"Columbus, OH",OH,175033
2017,5/31/2017,"Columbus, OH",OH,182667
2017,6/30/2017,"Columbus, OH",OH,189150
2017,7/31/2017,"Columbus, OH",OH,193117
2017,8/31/2017,"Columbus, OH",OH,191450
2017,9/30/2017,"Columbus, OH",OH,188100
2017,10/31/2017,"Columbus, OH",OH,187467
2017,11/30/2017,"Columbus, OH",OH,187300
2017,12/31/2017,"Columbus, OH",OH,191833
2018,1/31/2018,"Columbus, OH",OH,193167
2018,2/28/2018,"Columbus, OH",OH,195700
2018,3/31/2018,"Columbus, OH",OH,194333
2018,4/30/2018,"Columbus, OH",OH,195000
2018,5/31/2018,"Columbus, OH",OH,197417
2018,6/30/2018,"Columbus, OH",OH,205083
2018,7/31/2018,"Columbus, OH",OH,208083
2018,8/31/2018,"Columbus, OH",OH,207333
2018,9/30/2018,"Columbus, OH",OH,201633
2018,10/31/2018,"Columbus, OH",OH,199900
2018,11/30/2018,"Columbus, OH",OH,198233
2018,12/31/2018,"Columbus, OH",OH,199900
2019,1/31/2019,"Columbus, OH",OH,198117
2019,2/28/2019,"Columbus, OH",OH,199750
2019,3/31/2019,"Columbus, OH",OH,199783
2019,4/30/2019,"Columbus, OH",OH,206283
2019,5/31/2019,"Columbus, OH",OH,212950
2019,6/30/2019,"Columbus, OH",OH,219617
2019,7/31/2019,"Columbus, OH",OH,219967
2019,8/31/2019,"Columbus, OH",OH,215000
2019,9/30/2019,"Columbus, OH",OH,206667
2019,10/31/2019,"Columbus, OH",OH,202333
2019,11/30/2019,"Columbus, OH",OH,200667
2019,12/31/2019,"Columbus, OH",OH,200333
2017,1/31/2017,"Cleveland, OH",OH,129521
2017,2/28/2017,"Cleveland, OH",OH,128188
2017,3/31/2017,"Cleveland, OH",OH,127488
2017,4/30/2017,"Cleveland, OH",OH,131633
2017,5/31/2017,"Cleveland, OH",OH,137467
2017,6/30/2017,"Cleveland, OH",OH,144167
2017,7/31/2017,"Cleveland, OH",OH,149150
2017,8/31/2017,"Cleveland, OH",OH,148317
2017,9/30/2017,"Cleveland, OH",OH,146650
2017,10/31/2017,"Cleveland, OH",OH,144167
2017,11/30/2017,"Cleveland, OH",OH,144133
2017,12/31/2017,"Cleveland, OH",OH,142467
2018,1/31/2018,"Cleveland, OH",OH,138300
2018,2/28/2018,"Cleveland, OH",OH,134250
2018,3/31/2018,"Cleveland, OH",OH,133583
2018,4/30/2018,"Cleveland, OH",OH,137917
2018,5/31/2018,"Cleveland, OH",OH,142500
2018,6/30/2018,"Cleveland, OH",OH,147367
2018,7/31/2018,"Cleveland, OH",OH,149333
2018,8/31/2018,"Cleveland, OH",OH,150500
2018,9/30/2018,"Cleveland, OH",OH,149600
2018,10/31/2018,"Cleveland, OH",OH,146633
2018,11/30/2018,"Cleveland, OH",OH,143967
2018,12/31/2018,"Cleveland, OH",OH,140667
2019,1/31/2019,"Cleveland, OH",OH,141667
2019,2/28/2019,"Cleveland, OH",OH,139833
2019,3/31/2019,"Cleveland, OH",OH,141500
2019,4/30/2019,"Cleveland, OH",OH,142500
2019,5/31/2019,"Cleveland, OH",OH,149750
2019,6/30/2019,"Cleveland, OH",OH,156917
