Year,Date,RegionName,StateName,median_housing_price,median_income
2018,1/31/2018,"Miami-Fort Lauderdale, FL",FL,269330,55462
2018,2/28/2018,"Miami-Fort Lauderdale, FL",FL,267663,55462
2018,3/31/2018,"Miami-Fort Lauderdale, FL",FL,268833,55462
2018,4/30/2018,"Miami-Fort Lauderdale, FL",FL,272167,55462
2018,5/31/2018,"Miami-Fort Lauderdale, FL",FL,277167,55462
2018,6/30/2018,"Miami-Fort Lauderdale, FL",FL,281667,55462
2018,7/31/2018,"Miami-Fort Lauderdale, FL",FL,283997,55462
2018,8/31/2018,"Miami-Fort Lauderdale, FL",FL,283997,55462
2018,9/30/2018,"Miami-Fort Lauderdale, FL",FL,280663,55462
2018,10/31/2018,"Miami-Fort Lauderdale, FL",FL,280000,55462
2018,11/30/2018,"Miami-Fort Lauderdale, FL",FL,281070,55462
2018,12/31/2018,"Miami-Fort Lauderdale, FL",FL,281503,55462
2018,1/31/2018,"North Port-Sarasota-Bradenton, FL",FL,275864,55462
2018,2/28/2018,"North Port-Sarasota-Bradenton, FL",FL,275000,55462
2018,3/31/2018,"North Port-Sarasota-Bradenton, FL",FL,271333,55462
2018,4/30/2018,"North Port-Sarasota-Bradenton, FL",FL,269333,55462
2018,5/31/2018,"North Port-Sarasota-Bradenton, FL",FL,269333,55462
2018,6/30/2018,"North Port-Sarasota-Bradenton, FL",FL,269915,55462
2018,7/31/2018,"North Port-Sarasota-Bradenton, FL",FL,271915,55462
2018,8/31/2018,"North Port-Sarasota-Bradenton, FL",FL,271915,55462
2018,9/30/2018,"North Port-Sarasota-Bradenton, FL",FL,271167,55462
2018,10/31/2018,"North Port-Sarasota-Bradenton, FL",FL,267833,55462
2018,11/30/2018,"North Port-Sarasota-Bradenton, FL",FL,269500,55462
2018,12/31/2018,"North Port-Sarasota-Bradenton, FL",FL,273825,55462
2019,1/31/2019,"Tampa, FL",FL,225967,59227
2019,2/28/2019,"Tampa, FL",FL,224300,59227
2019,3/31/2019,"Tampa, FL",FL,222667,59227
2019,4/30/2019,"Tampa, FL",FL,224333,59227
2019,5/31/2019,"Tampa, FL",FL,226333,59227
2019,6/30/2019,"Tampa, FL",FL,229667,59227
2019,7/31/2019,"Tampa, FL",FL,233000,59227
2019,8/31/2019,"Tampa, FL",FL,235000,59227
2019,9/30/2019,"Tampa, FL",FL,234500,59227
2019,10/31/2019,"Tampa, FL",FL,232966,59227
2019,11/30/2019,"Tampa, FL",FL,232932,59227
2019,12/31/2019,"Tampa, FL",FL,235099,59227
2019,1/31/2019,"Orlando, FL",FL,256667,59227
2019,2/28/2019,"Orlando, FL",FL,255207,59227
2019,3/31/2019,"Orlando, FL",FL,252865,59227
2019,4/30/2019,"Orlando, FL",FL,251198,59227
2019,5/31/2019,"Orlando, FL",FL,253325,59227
2019,6/30/2019,"Orlando, FL",FL,257333,59227
2019,7/31/2019,"Orlando, FL",FL,261867,59227
2019,8/31/2019,"Orlando, FL",FL,264533,59227
2019,9/30/2019,"Orlando, FL",FL,264533,59227
2019,10/31/2019,"Orlando, FL",FL,263667,59227
2019,11/30/2019,"Orlando, FL",FL,263000,59227
2019,12/31/2019,"Orlando, FL",FL,265480,59227
2019,1/31/2019,"Lakeland, FL",FL,200333,59227
2019,2/28/2019,"Lakeland, FL",FL,199166,59227
2019,3/31/2019,"Lakeland, FL",FL,198496,59227
2019,4/30/2019,"Lakeland, FL",FL,198826,59227
2019,5/31/2019,"Lakeland, FL",FL,200990,59227
2019,6/30/2019,"Lakeland, FL",FL,204327,59227
2019,7/31/2019,"Lakeland, FL",FL,206501,59227
2019,8/31/2019,"Lakeland, FL",FL,208557,59227
2019,9/30/2019,"Lakeland, FL",FL,208722,59227
2019,10/31/2019,"Lakeland, FL",FL,209632,59227
2019,11/30/2019,"Lakeland, FL",FL,211080,59227
2019,12/31/2019,"Lakeland, FL",FL,210915,59227
2019,1/31/2019,"Fort Myers, FL",FL,233150,59227
2019,2/28/2019,"Fort Myers, FL",FL,231817,59227
2019,3/31/2019,"Fort Myers, FL",FL,229000,59227
2019,4/30/2019,"Fort Myers, FL",FL,228667,59227
2019,5/31/2019,"Fort Myers, FL",FL,232633,59227
2019,6/30/2019,"Fort Myers, FL",FL,235633,59227
2019,7/31/2019,"Fort Myers, FL",FL,234300,59227
2019,8/31/2019,"Fort Myers, FL",FL,231667,59227
2019,9/30/2019,"Fort Myers, FL",FL,230000,59227
2019,10/31/2019,"Fort Myers, FL",FL,230662,59227
2019,11/30/2019,"Fort Myers, FL",FL,231495,59227
2019,12/31/2019,"Fort Myers, FL",FL,234495,59227
2019,1/31/2019,"Jacksonville, FL",FL,243051,59227
2019,2/28/2019,"Jacksonville, FL",FL,241900,59227
2019,3/31/2019,"Jacksonville, FL",FL,241267,59227
2019,4/30/2019,"Jacksonville, FL",FL,246267,59227
2019,5/31/2019,"Jacksonville, FL",FL,247700,59227
2019,6/30/2019,"Jacksonville, FL",FL,249333,59227
2019,7/31/2019,"Jacksonville, FL",FL,254333,59227
2019,8/31/2019,"Jacksonville, FL",FL,257000,59227
2019,9/30/2019,"Jacksonville, FL",FL,256000,59227
2019,10/31/2019,"Jacksonville, FL",FL,252667,59227
2019,11/30/2019,"Jacksonville, FL",FL,249358,59227
2019,12/31/2019,"Jacksonville, FL",FL,249658,59227
2019,1/31/2019,"Daytona Beach, FL",FL,214212,59227
2019,2/28/2019,"Daytona Beach, FL",FL,214212,59227
2019,3/31/2019,"Daytona Beach, FL",FL,213545,59227
2019,4/30/2019,"Daytona Beach, FL",FL,215000,59227
2019,5/31/2019,"Daytona Beach, FL",FL,217667,59227
2019,6/30/2019,"Daytona Beach, FL",FL,222667,59227
2019,7/31/2019,"Daytona Beach, FL",FL,225998,59227
2019,8/31/2019,"Daytona Beach, FL",FL,225249,59227
2019,9/30/2019,"Daytona Beach, FL",FL,224583,59227
2019,10/31/2019,"Daytona Beach, FL",FL,224584,59227
2019,11/30/2019,"Daytona Beach, FL",FL,226833,59227
2019,12/31/2019,"Daytona Beach, FL",FL,227167,59227
2019,1/31/2019,"Miami-Fort Lauderdale, FL",FL,278170,59227
2019,2/28/2019,"Miami-Fort Lauderdale, FL",FL,274600,59227
2019,3/31/2019,"Miami-Fort Lauderdale, FL",FL,275800,59227
2019,4/30/2019,"Miami-Fort Lauderdale, FL",FL,278967,59227
2019,5/31/2019,"Miami-Fort Lauderdale, FL",FL,283133,59227
2019,6/30/2019,"Miami-Fort Lauderdale, FL",FL,285581,59227
2019,7/31/2019,"Miami-Fort Lauderdale, FL",FL,289747,59227
2019,8/31/2019,"Miami-Fort Lauderdale, FL",FL,291414,59227
2019,9/30/2019,"Miami-Fort Lauderdale, FL",FL,289667,59227
2019,10/31/2019,"Miami-Fort Lauderdale, FL",FL,290667,59227
2019,11/30/2019,"Miami-Fort Lauderdale, FL",FL,292333,59227
2019,12/31/2019,"Miami-Fort Lauderdale, FL",FL,295000,59227
2019,1/31/2019,"North Port-Sarasota-Bradenton, FL",FL,275492,59227
2019,2/28/2019,"North Port-Sarasota-Bradenton, FL",FL,274825,59227
2019,3/31/2019,"North Port-Sarasota-Bradenton, FL",FL,272667,59227
2019,4/30/2019,"North Port-Sarasota-Bradenton, FL",FL,274333,59227
2019,5/31/2019,"North Port-Sarasota-Bradenton, FL",FL,279967,59227
2019,6/30/2019,"North Port-Sarasota-Bradenton, FL",FL,281967,59227
2019,7/31/2019,"North Port-Sarasota-Bradenton, FL",FL,281967,59227
2019,8/31/2019,"North Port-Sarasota-Bradenton, FL",FL,277000,59227
2019,9/30/2019,"North Port-Sarasota-Bradenton, FL",FL,277333,59227
2019,10/31/2019,"North Port-Sarasota-Bradenton, FL",FL,275633,59227
2019,11/30/2019,"North Port-Sarasota-Bradenton, FL",FL,276967,59227
2019,12/31/2019,"North Port-Sarasota-Bradenton, FL",FL,277967,59227
2017,1/31/2017,"Atlanta, GA",GA,210833,56183
2017,2/28/2017,"Atlanta, GA",GA,210833,56183
2017,3/31/2017,"Atlanta, GA",GA,211667,56183
2017,4/30/2017,"Atlanta, GA",GA,216967,56183
2017,5/31/2017,"Atlanta, GA",GA,221967,56183
2017,6/30/2017,"Atlanta, GA",GA,225583,56183
2017,7/31/2017,"Atlanta, GA",GA,227617,56183
2017,8/31/2017,"Atlanta, GA",GA,226617,56183
2017,9/30/2017,"Atlanta, GA",GA,223037,56183
2017,10/31/2017,"Atlanta, GA",GA,220703,56183
2017,11/30/2017,"Atlanta, GA",GA,221037,56183
2017,12/31/2017,"Atlanta, GA",GA,225533,56183
2017,1/31/2017,"Augusta, GA",GA,150883,56183
2017,2/28/2017,"Augusta, GA",GA,152517,56183
2017,3/31/2017,"Augusta, GA",GA,153983,56183
2017,4/30/2017,"Augusta, GA",GA,156950,56183
2017,5/31/2017,"Augusta, GA",GA,158300,56183
2017,6/30/2017,"Augusta, GA",GA,162317,56183
2017,7/31/2017,"Augusta, GA",GA,166117,56183
2017,8/31/2017,"Augusta, GA",GA,167133,56183
2017,9/30/2017,"Augusta, GA",GA,164883,56183
2017,10/31/2017,"Augusta, GA",GA,166878,56183
2017,11/30/2017,"Augusta, GA",GA,166212,56183
2017,12/31/2017,"Augusta, GA",GA,169128,56183
2018,1/31/2018,"Atlanta, GA",GA,225867,58756
2018,2/28/2018,"Atlanta, GA",GA,227498,58756
2018,3/31/2018,"Atlanta, GA",GA,228632,58756
2018,4/30/2018,"Atlanta, GA",GA,234965,58756
2018,5/31/2018,"Atlanta, GA",GA,241300,58756
2018,6/30/2018,"Atlanta, GA",GA,245633,58756
2018,7/31/2018,"Atlanta, GA",GA,246633,58756
2018,8/31/2018,"Atlanta, GA",GA,243667,58756
2018,9/30/2018,"Atlanta, GA",GA,242129,58756
2018,10/31/2018,"Atlanta, GA",GA,241268,58756
2018,11/30/2018,"Atlanta, GA",GA,241934,58756
2018,12/31/2018,"Atlanta, GA",GA,241803,58756
2018,1/31/2018,"Augusta, GA",GA,165333,58756
2018,2/28/2018,"Augusta, GA",GA,169333,58756
2018,3/31/2018,"Augusta, GA",GA,164667,58756
2018,4/30/2018,"Augusta, GA",GA,168500,58756
2018,5/31/2018,"Augusta, GA",GA,168667,58756
2018,6/30/2018,"Augusta, GA",GA,177983,58756
2018,7/31/2018,"Augusta, GA",GA,181817,58756
2018,8/31/2018,"Augusta, GA",GA,183337,58756
2018,9/30/2018,"Augusta, GA",GA,180653,58756
2018,10/31/2018,"Augusta, GA",GA,178620,58756
2018,11/30/2018,"Augusta, GA",GA,179567,58756
2018,12/31/2018,"Augusta, GA",GA,179900,58756
2019,1/31/2019,"Atlanta, GA",GA,241630,61980
2019,2/28/2019,"Atlanta, GA",GA,241630,61980
2019,3/31/2019,"Atlanta, GA",GA,243267,61980
2019,4/30/2019,"Atlanta, GA",GA,246967,61980
2019,5/31/2019,"Atlanta, GA",GA,253633,61980
2019,6/30/2019,"Atlanta, GA",GA,258667,61980
2019,7/31/2019,"Atlanta, GA",GA,262333,61980
2019,8/31/2019,"Atlanta, GA",GA,260667,61980
2019,9/30/2019,"Atlanta, GA",GA,257333,61980
2019,10/31/2019,"Atlanta, GA",GA,253790,61980
2019,11/30/2019,"Atlanta, GA",GA,253907,61980
2019,12/31/2019,"Atlanta, GA",GA,255573,61980
2019,1/31/2019,"Augusta, GA",GA,178933,61980
2019,2/28/2019,"Augusta, GA",GA,177133,61980
2019,3/31/2019,"Augusta, GA",GA,178400,61980
2019,4/30/2019,"Augusta, GA",GA,179067,61980
2019,5/31/2019,"Augusta, GA",GA,181050,61980
2019,6/30/2019,"Augusta, GA",GA,186150,61980
2019,7/31/2019,"Augusta, GA",GA,189483,61980
2019,8/31/2019,"Augusta, GA",GA,193917,61980
2019,9/30/2019,"Augusta, GA",GA,186400,61980
2019,10/31/2019,"Augusta, GA",GA,184067,61980
2019,11/30/2019,"Augusta, GA",GA,181217,61980
2019,12/31/2019,"Augusta, GA",GA,185367,61980
2017,1/31/2017,"Urban Honolulu, HI",HI,568833,77765
2017,2/28/2017,"Urban Honolulu, HI",HI,562833,77765
2017,3/31/2017,"Urban Honolulu, HI",HI,554100,77765
2017,4/30/2017,"Urban Honolulu, HI",HI,545767,77765
2017,5/31/2017,"Urban Honolulu, HI",HI,544267,77765
2017,6/30/2017,"Urban Honolulu, HI",HI,564167,77765
2017,7/31/2017,"Urban Honolulu, HI",HI,578168,77765
2017,8/31/2017,"Urban Honolulu, HI",HI,584834,77765
2017,9/30/2017,"Urban Honolulu, HI",HI,590668,77765
2017,10/31/2017,"Urban Honolulu, HI",HI,603333,77765
2017,11/30/2017,"Urban Honolulu, HI",HI,616667,77765
2017,12/31/2017,"Urban Honolulu, HI",HI,611994,77765
2018,1/31/2018,"Urban Honolulu, HI",HI,591328,80212
2018,2/28/2018,"Urban Honolulu, HI",HI,574661,80212
2018,3/31/2018,"Urban Honolulu, HI",HI,560000,80212
2018,4/30/2018,"Urban Honolulu, HI",HI,554000,80212
2018,5/31/2018,"Urban Honolulu, HI",HI,562333,80212
2018,6/30/2018,"Urban Honolulu, HI",HI,568333,80212
2018,7/31/2018,"Urban Honolulu, HI",HI,581000,80212
2018,8/31/2018,"Urban Honolulu, HI",HI,579333,80212
2018,9/30/2018,"Urban Honolulu, HI",HI,582667,80212
2018,10/31/2018,"Urban Honolulu, HI",HI,583800,80212
2018,11/30/2018,"Urban Honolulu, HI",HI,585538,80212
2018,12/31/2018,"Urban Honolulu, HI",HI,575205,80212
2019,1/31/2019,"Urban Honolulu, HI",HI,578077,83102
2019,2/28/2019,"Urban Honolulu, HI",HI,571339,83102
2019,3/31/2019,"Urban Honolulu, HI",HI,588005,83102
2019,4/30/2019,"Urban Honolulu, HI",HI,582667,83102
2019,5/31/2019,"Urban Honolulu, HI",HI,584727,83102
2019,6/30/2019,"Urban Honolulu, HI",HI,588393,83102
2019,7/31/2019,"Urban Honolulu, HI",HI,604227,83102
2019,8/31/2019,"Urban Honolulu, HI",HI,610500,83102
2019,9/30/2019,"Urban Honolulu, HI",HI,607167,83102
2019,10/31/2019,"Urban Honolulu, HI",HI,593333,83102
2019,11/30/2019,"Urban Honolulu, HI",HI,585833,83102
2019,12/31/2019,"Urban Honolulu, HI",HI,584167,83102
2017,1/31/2017,"Des Moines, IA",IA,181083,58570
2017,2/28/2017,"Des Moines, IA",IA,179381,58570
2017,3/31/2017,"Des Moines, IA",IA,177898,58570
2017,4/30/2017,"Des Moines, IA",IA,178864,58570
2017,5/31/2017,"Des Moines, IA",IA,185400,58570
2017,6/30/2017,"Des Moines, IA",IA,193467,58570
2017,7/31/2017,"Des Moines, IA",IA,196833,58570
2017,8/31/2017,"Des Moines, IA",IA,197417,58570
2017,9/30/2017,"Des Moines, IA",IA,194083,58570
2017,10/31/2017,"Des Moines, IA",IA,196750,58570
2017,11/30/2017,"Des Moines, IA",IA,195083,58570
2017,12/31/2017,"Des Moines, IA",IA,196750,58570
2018,1/31/2018,"Des Moines, IA",IA,192417,59955
2018,2/28/2018,"Des Moines, IA",IA,195000,59955
2018,3/31/2018,"Des Moines, IA",IA,194833,59955
2018,4/30/2018,"Des Moines, IA",IA,198167,59955
2018,5/31/2018,"Des Moines, IA",IA,199833,59955
2018,6/30/2018,"Des Moines, IA",IA,206667,59955
2018,7/31/2018,"Des Moines, IA",IA,210000,59955
2018,8/31/2018,"Des Moines, IA",IA,210667,59955
2018,9/30/2018,"Des Moines, IA",IA,208083,59955
2018,10/31/2018,"Des Moines, IA",IA,204750,59955
2018,11/30/2018,"Des Moines, IA",IA,204083,59955
2018,12/31/2018,"Des Moines, IA",IA,199667,59955
2019,1/31/2019,"Des Moines, IA",IA,198833,61691
2019,2/28/2019,"Des Moines, IA",IA,194500,61691
2019,3/31/2019,"Des Moines, IA",IA,201500,61691
2019,4/30/2019,"Des Moines, IA",IA,207333,61691
2019,5/31/2019,"Des Moines, IA",IA,213333,61691
2019,6/30/2019,"Des Moines, IA",IA,217333,61691
2019,7/31/2019,"Des Moines, IA",IA,218333,61691
2019,8/31/2019,"Des Moines, IA",IA,223208,61691
2019,9/30/2019,"Des Moines, IA",IA,219708,61691
2019,10/31/2019,"Des Moines, IA",IA,217875,61691
2019,11/30/2019,"Des Moines, IA",IA,215333,61691
2019,12/31/2019,"Des Moines, IA",IA,217291,61691
2017,1/31/2017,"Boise City, ID",ID,220287,52225
2017,2/28/2017,"Boise City, ID",ID,222524,52225
2017,3/31/2017,"Boise City, ID",ID,223278,52225
2017,4/30/2017,"Boise City, ID",ID,225912,52225
2017,5/31/2017,"Boise City, ID",ID,227332,52225
2017,6/30/2017,"Boise City, ID",ID,231633,52225
2017,7/31/2017,"Boise City, ID",ID,236788,52225
2017,8/31/2017,"Boise City, ID",ID,241788,52225
2017,9/30/2017,"Boise City, ID",ID,241851,52225
2017,10/31/2017,"Boise City, ID",ID,242530,52225
2017,11/30/2017,"Boise City, ID",ID,239560,52225
2017,12/31/2017,"Boise City, ID",ID,242847,52225
2018,1/31/2018,"Boise City, ID",ID,246549,55583
2018,2/28/2018,"Boise City, ID",ID,252277,55583
2018,3/31/2018,"Boise City, ID",ID,258927,55583
2018,4/30/2018,"Boise City, ID",ID,261058,55583
2018,5/31/2018,"Boise City, ID",ID,265967,55583
2018,6/30/2018,"Boise City, ID",ID,270967,55583
2018,7/31/2018,"Boise City, ID",ID,278717,55583
2018,8/31/2018,"Boise City, ID",ID,283717,55583
2018,9/30/2018,"Boise City, ID",ID,281750,55583
2018,10/31/2018,"Boise City, ID",ID,280423,55583
2018,11/30/2018,"Boise City, ID",ID,279390,55583
2018,12/31/2018,"Boise City, ID",ID,278290,55583
2019,1/31/2019,"Boise City, ID",ID,277367,60999
2019,2/28/2019,"Boise City, ID",ID,279033,60999
2019,3/31/2019,"Boise City, ID",ID,281433,60999
2019,4/30/2019,"Boise City, ID",ID,288600,60999
2019,5/31/2019,"Boise City, ID",ID,293967,60999
2019,6/30/2019,"Boise City, ID",ID,302150,60999
2019,7/31/2019,"Boise City, ID",ID,304195,60999
2019,8/31/2019,"Boise City, ID",ID,305528,60999
2019,9/30/2019,"Boise City, ID",ID,304390,60999
2019,10/31/2019,"Boise City, ID",ID,303842,60999
2019,11/30/2019,"Boise City, ID",ID,306675,60999
2019,12/31/2019,"Boise City, ID",ID,306330,60999
2017,1/31/2017,"Chicago, IL",IL,207833,62992
2017,2/28/2017,"Chicago, IL",IL,206833,62992
2017,3/31/2017,"Chicago, IL",IL,211500,62992
2017,4/30/2017,"Chicago, IL",IL,220833,62992
2017,5/31/2017,"Chicago, IL",IL,231667,62992
2017,6/30/2017,"Chicago, IL",IL,239000,62992
2017,7/31/2017,"Chicago, IL",IL,240667,62992
2017,8/31/2017,"Chicago, IL",IL,238333,62992
2017,9/30/2017,"Chicago, IL",IL,231000,62992
2017,10/31/2017,"Chicago, IL",IL,224000,62992
2017,11/30/2017,"Chicago, IL",IL,219667,62992
2017,12/31/2017,"Chicago, IL",IL,218667,62992
2018,1/31/2018,"Chicago, IL",IL,217615,65030
2018,2/28/2018,"Chicago, IL",IL,217948,65030
2018,3/31/2018,"Chicago, IL",IL,221282,65030
2018,4/30/2018,"Chicago, IL",IL,229300,65030
2018,5/31/2018,"Chicago, IL",IL,236633,65030
2018,6/30/2018,"Chicago, IL",IL,243300,65030
2018,7/31/2018,"Chicago, IL",IL,244667,65030
2018,8/31/2018,"Chicago, IL",IL,242833,65030
2018,9/30/2018,"Chicago, IL",IL,235833,65030
2018,10/31/2018,"Chicago, IL",IL,228833,65030
2018,11/30/2018,"Chicago, IL",IL,225667,65030
2018,12/31/2018,"Chicago, IL",IL,222667,65030
2019,1/31/2019,"Chicago, IL",IL,220417,69187
2019,2/28/2019,"Chicago, IL",IL,219750,69187
2019,3/31/2019,"Chicago, IL",IL,224333,69187
2019,4/30/2019,"Chicago, IL",IL,232583,69187
2019,5/31/2019,"Chicago, IL",IL,240583,69187
2019,6/30/2019,"Chicago, IL",IL,246000,69187
2019,7/31/2019,"Chicago, IL",IL,249000,69187
2019,8/31/2019,"Chicago, IL",IL,247500,69187
2019,9/30/2019,"Chicago, IL",IL,242500,69187
2019,10/31/2019,"Chicago, IL",IL,236833,69187
2019,11/30/2019,"Chicago, IL",IL,234000,69187
2019,12/31/2019,"Chicago, IL",IL,232333,69187
2017,1/31/2017,"Indianapolis, IN",IN,154167,54181
2017,2/28/2017,"Indianapolis, IN",IN,153500,54181
2017,3/31/2017,"Indianapolis, IN",IN,155113,54181
2017,4/30/2017,"Indianapolis, IN",IN,160280,54181
2017,5/31/2017,"Indianapolis, IN",IN,165947,54181
2017,6/30/2017,"Indianapolis, IN",IN,170167,54181
2017,7/31/2017,"Indianapolis, IN",IN,173333,54181
2017,8/31/2017,"Indianapolis, IN",IN,172633,54181
2017,9/30/2017,"Indianapolis, IN",IN,169967,54181
2017,10/31/2017,"Indianapolis, IN",IN,169133,54181
2017,11/30/2017,"Indianapolis, IN",IN,168833,54181
2017,12/31/2017,"Indianapolis, IN",IN,169333,54181
2018,1/31/2018,"Indianapolis, IN",IN,166000,55746
2018,2/28/2018,"Indianapolis, IN",IN,165150,55746
2018,3/31/2018,"Indianapolis, IN",IN,167150,55746
2018,4/30/2018,"Indianapolis, IN",IN,173483,55746
2018,5/31/2018,"Indianapolis, IN",IN,179667,55746
2018,6/30/2018,"Indianapolis, IN",IN,186333,55746
2018,7/31/2018,"Indianapolis, IN",IN,188333,55746
2018,8/31/2018,"Indianapolis, IN",IN,186633,55746
2018,9/30/2018,"Indianapolis, IN",IN,181600,55746
2018,10/31/2018,"Indianapolis, IN",IN,178267,55746
2018,11/30/2018,"Indianapolis, IN",IN,178300,55746
2018,12/31/2018,"Indianapolis, IN",IN,178833,55746
2019,1/31/2019,"Indianapolis, IN",IN,177167,57603
2019,2/28/2019,"Indianapolis, IN",IN,175133,57603
2019,3/31/2019,"Indianapolis, IN",IN,175467,57603
2019,4/30/2019,"Indianapolis, IN",IN,182100,57603
2019,5/31/2019,"Indianapolis, IN",IN,188800,57603
2019,6/30/2019,"Indianapolis, IN",IN,195467,57603
2019,7/31/2019,"Indianapolis, IN",IN,199167,57603
2019,8/31/2019,"Indianapolis, IN",IN,201833,57603
2019,9/30/2019,"Indianapolis, IN",IN,197667,57603
2019,10/31/2019,"Indianapolis, IN",IN,195917,57603
2019,11/30/2019,"Indianapolis, IN",IN,192000,57603
2019,12/31/2019,"Indianapolis, IN",IN,193750,57603
2017,1/31/2017,"Wichita, KS",KS,141000,56422
2017,2/28/2017,"Wichita, KS",KS,140667,56422
2017,3/31/2017,"Wichita, KS",KS,133846,56422
2017,4/30/2017,"Wichita, KS",KS,133179,56422
2017,5/31/2017,"Wichita, KS",KS,137012,56422
2017,6/30/2017,"Wichita, KS",KS,145167,56422
2017,7/31/2017,"Wichita, KS",KS,149333,56422
2017,8/31/2017,"Wichita, KS",KS,149898,56422
2017,9/30/2017,"Wichita, KS",KS,148565,56422
2017,10/31/2017,"Wichita, KS",KS,146648,56422
2017,11/30/2017,"Wichita, KS",KS,142050,56422
2017,12/31/2017,"Wichita, KS",KS,139867,56422
2018,1/31/2018,"Wichita, KS",KS,138617,58218
2018,2/28/2018,"Wichita, KS",KS,138983,58218
2018,3/31/2018,"Wichita, KS",KS,137500,58218
2018,4/30/2018,"Wichita, KS",KS,139167,58218
2018,5/31/2018,"Wichita, KS",KS,143333,58218
2018,6/30/2018,"Wichita, KS",KS,150083,58218
2018,7/31/2018,"Wichita, KS",KS,150417,58218
2018,8/31/2018,"Wichita, KS",KS,151417,58218
2018,9/30/2018,"Wichita, KS",KS,149633,58218
2018,10/31/2018,"Wichita, KS",KS,150933,58218
2018,11/30/2018,"Wichita, KS",KS,148350,58218
2018,12/31/2018,"Wichita, KS",KS,146717,58218
2019,1/31/2019,"Wichita, KS",KS,146083,62087
2019,2/28/2019,"Wichita, KS",KS,146833,62087
2019,3/31/2019,"Wichita, KS",KS,148500,62087
2019,4/30/2019,"Wichita, KS",KS,149150,62087
2019,5/31/2019,"Wichita, KS",KS,153983,62087
2019,6/30/2019,"Wichita, KS",KS,158983,62087
2019,7/31/2019,"Wichita, KS",KS,166000,62087
2019,8/31/2019,"Wichita, KS",KS,163000,62087
2019,9/30/2019,"Wichita, KS",KS,157967,62087
2019,10/31/2019,"Wichita, KS",KS,151717,62087
2019,11/30/2019,"Wichita, KS",KS,154050,62087
2019,12/31/2019,"Wichita, KS",KS,155000,62087
2017,1/31/2017,"Louisville-Jefferson County, KY",KY,162600,48375
2017,2/28/2017,"Louisville-Jefferson County, KY",KY,159267,48375
2017,3/31/2017,"Louisville-Jefferson County, KY",KY,159300,48375
2017,4/30/2017,"Louisville-Jefferson County, KY",KY,162333,48375
2017,5/31/2017,"Louisville-Jefferson County, KY",KY,168000,48375
2017,6/30/2017,"Louisville-Jefferson County, KY",KY,175667,48375
2017,7/31/2017,"Louisville-Jefferson County, KY",KY,181000,48375
2017,8/31/2017,"Louisville-Jefferson County, KY",KY,180900,48375
2017,9/30/2017,"Louisville-Jefferson County, KY",KY,177667,48375
2017,10/31/2017,"Louisville-Jefferson County, KY",KY,174333,48375
2017,11/30/2017,"Louisville-Jefferson County, KY",KY,174433,48375
2017,12/31/2017,"Louisville-Jefferson County, KY",KY,175000,48375
2018,1/31/2018,"Louisville-Jefferson County, KY",KY,173467,50247
2018,2/28/2018,"Louisville-Jefferson County, KY",KY,171800,50247
2018,3/31/2018,"Louisville-Jefferson County, KY",KY,170100,50247
2018,4/30/2018,"Louisville-Jefferson County, KY",KY,172967,50247
2018,5/31/2018,"Louisville-Jefferson County, KY",KY,177967,50247
2018,6/30/2018,"Louisville-Jefferson County, KY",KY,184633,50247
2018,7/31/2018,"Louisville-Jefferson County, KY",KY,189967,50247
2018,8/31/2018,"Louisville-Jefferson County, KY",KY,189633,50247
2018,9/30/2018,"Louisville-Jefferson County, KY",KY,184633,50247
2018,10/31/2018,"Louisville-Jefferson County, KY",KY,180300,50247
2018,11/30/2018,"Louisville-Jefferson County, KY",KY,178933,50247
2018,12/31/2018,"Louisville-Jefferson County, KY",KY,181300,50247
2019,1/31/2019,"Louisville-Jefferson County, KY",KY,180600,52295
2019,2/28/2019,"Louisville-Jefferson County, KY",KY,180633,52295
2019,3/31/2019,"Louisville-Jefferson County, KY",KY,179633,52295
2019,4/30/2019,"Louisville-Jefferson County, KY",KY,180167,52295
2019,5/31/2019,"Louisville-Jefferson County, KY",KY,185333,52295
2019,6/30/2019,"Louisville-Jefferson County, KY",KY,193967,52295
2019,7/31/2019,"Louisville-Jefferson County, KY",KY,201800,52295
2019,8/31/2019,"Louisville-Jefferson County, KY",KY,203267,52295
2019,9/30/2019,"Louisville-Jefferson County, KY",KY,198967,52295
2019,10/31/2019,"Louisville-Jefferson County, KY",KY,194967,52295
2019,11/30/2019,"Louisville-Jefferson County, KY",KY,190000,52295
2019,12/31/2019,"Louisville-Jefferson County, KY",KY,190833,52295
2017,1/31/2017,"Baton Rouge, LA",LA,176252,46145
2017,2/28/2017,"Baton Rouge, LA",LA,177918,46145
2017,3/31/2017,"Baton Rouge, LA",LA,181600,46145
2017,4/30/2017,"Baton Rouge, LA",LA,187200,46145
2017,5/31/2017,"Baton Rouge, LA",LA,189167,46145
2017,6/30/2017,"Baton Rouge, LA",LA,192833,46145
2017,7/31/2017,"Baton Rouge, LA",LA,195376,46145
2017,8/31/2017,"Baton Rouge, LA",LA,197393,46145
2017,9/30/2017,"Baton Rouge, LA",LA,197093,46145
2017,10/31/2017,"Baton Rouge, LA",LA,198983,46145
2017,11/30/2017,"Baton Rouge, LA",LA,198250,46145
2017,12/31/2017,"Baton Rouge, LA",LA,199550,46145
2017,1/31/2017,"New Orleans, LA",LA,180625,46145
