RegionID,SizeRank,RegionName,RegionType,StateName,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021
394798,76,"Little Rock, AR",Msa,AR,137667,141667,144967,147633,145967,143667,141667,141650,139650,136650,136667,136000,139200,140402,145735,147869,149667,147000,144000,142000,140983,145983,145286,146970,143970,148667,151667,154531,154531,152086,152222,151122,152400,152150,149583,149417,149667,153667,156333,154667,153000,150300,150117,148450,151150,152667,155667,152967,154850,154850,159133,160250,163583,164667,166000,165794,165461,163094,161800,162133,165467,170300,175300,178667,179130,176797,173430,172931,174898,173265,171633,166750,169083,170750,176667,181000,184333,182333,178633,174283,173617,173817,173000,172667,174442,177942,181896,181954,183621,181667,179167,172833,165500,158209,154543,154443,156733,158433,160833,160000,157383,153417,158416,160983,165558,162225,167242,165633,167300,163967,169967,168112,167779,160812,159333,158000,157333,157000,156167,156333,159458,162625,167458,169333,166900,163417,160667,162767,163917,164618,162593,161759,162408,166583,170083,172133,171983,169517,167200,168200,167967,167447,164113,168480,174333,178500,179133,180800,184967,186750,187025,186692,186608,184333
395134,77,"Stockton, CA",Msa,CA,302667,283833,266000,255000,243083,234750,231417,222545,219545,204545,199000,187000,187000,190000,193333,196333,189667,186333,181667,184000,189000,190667,189833,186500,183167,186667,188167,189250,182583,184417,182667,184583,177583,178250,176333,176667,175000,173833,172833,172833,173667,175167,171333,168333,166167,166667,170000,168333,173500,173500,180167,178333,178333,180000,183667,192000,195333,199667,193833,200500,204333,217000,218667,228500,235000,244000,242333,242333,243833,247167,248500,251333,254667,259583,261250,266250,270000,273333,274000,270667,274000,272167,278833,275500,280000,281667,289917,294917,300917,299333,297667,300000,305000,308333,309000,309000,314000,320000,321667,324000,324167,326833,327833,326000,329000,329000,332333,335667,343667,347000,348000,351583,358250,363583,362333,365667,367833,370833,373833,381333,386500,385167,381333,379500,384500,383333,384333,383917,390583,397917,403333,404667,405667,398333,397000,391167,398500,398500,401667,403333,410000,418333,425250,426667,430000,428083,426667,424167,421000,422667,425167,431667,431667,433333
394457,78,"Charleston, SC",Msa,SC,205750,210019,209276,208526,207660,203180,199180,194356,193709,190709,191130,192000,192333,193494,195305,196305,193125,186698,183429,181152,185946,190751,194841,194663,192126,192667,192633,196342,201675,205707,205210,207877,205545,205667,192203,192203,193584,201881,203365,202650,203817,198534,198365,197575,201375,199210,194715,193048,191908,201277,207946,217420,217503,212676,207629,201629,206120,203167,203333,202000,208333,214615,221282,222949,225006,222673,219340,216000,220000,223333,225333,223235,225453,230120,230552,233333,228163,225497,222360,225862,227330,228133,226554,229419,230086,233350,236553,239887,239537,238667,235500,240833,242750,239250,237233,233983,240483,242000,246616,249116,248616,248768,248102,248935,247050,247044,246844,248329,251884,257054,261019,264299,260827,257460,255963,256300,264922,265958,267258,262670,262613,267980,270980,271667,270000,270333,270000,271667,271667,271667,272318,272318,277285,280300,285300,286977,287936,287903,287259,280967,279333,281516,288183,288183,288583,286250,286250,292667,303967,312788,316038,316085,320597,315680
395143,79,"Syracuse, NY",Msa,NY,111333,114333,119333,124333,126667,124333,121667,119000,117333,116166,114000,115333,117080,120313,123480,124543,125477,124277,124967,121633,118053,114720,114387,113667,115333,119000,123000,123333,124583,124917,129450,127100,124167,118967,115483,116750,118717,122300,123967,124217,126883,126107,125890,120290,120067,114900,115500,112667,116167,118500,124000,128333,130333,127000,123417,123277,123277,119527,115000,114080,119512,123179,128349,131000,134300,133050,132467,129410,128077,122743,117500,115817,118300,122300,126983,129667,133750,132417,129317,128567,125233,124333,118249,118149,121149,128733,132366,134033,133533,133200,129867,126533,124167,125750,125583,123333,123383,125217,131633,135667,140500,140525,139942,135275,131917,126833,123000,120667,121333,126667,133696,138946,138946,138208,135958,135958,135482,131232,129532,126050,129300,132800,141008,144092,146625,144799,142383,140683,139267,137600,134867,132047,135380,138813,147417,152417,154083,152667,151667,150248,149915,147565,147317,144983,146667,150750,156083,159417,165333,168333,170000,166667,163333,160667
394484,80,"Colorado Springs, CO",Msa,CO,213242,214158,217583,220917,220000,216667,210000,207667,206667,204500,200833,201167,202567,206550,203883,203733,202417,201417,201667,200667,203567,204533,204100,197200,192867,192633,202167,211933,220267,220738,218338,214005,216667,212650,213617,206172,206855,204438,209217,210216,213666,211999,211205,207872,206772,207900,206733,208883,208550,214350,218300,223300,223966,220466,219449,220317,221817,218500,214033,214367,218831,221131,224798,229130,233463,232797,227967,226668,226834,229093,224392,221892,218167,223167,230800,236342,238008,232375,231333,227967,228600,231443,232425,231376,231533,238751,243167,244833,242667,243567,241067,239865,241465,242298,245167,245480,248813,253613,259133,262467,264000,262000,262000,259667,261500,266833,268742,270575,272075,276833,281833,281000,281500,278800,280133,282967,285667,288300,291615,296365,301748,306708,313625,316120,315328,311662,307817,305333,304000,303928,307260,310593,319082,322117,326283,325533,325833,325667,327167,327167,327167,327240,330573,339307,346400,351400,352000,360000,368333,375333,377000,379333,378667,377000
395235,81,"Winston-Salem, NC",Msa,NC,135583,138583,142917,146167,144500,140667,138167,136500,134667,131667,130333,130917,132250,135750,137833,138333,136167,132000,131667,128667,129500,132000,133167,133167,130000,133500,136833,137667,136000,134667,136317,139317,135650,129667,123167,123167,126167,129750,134167,135250,132833,128417,126000,126667,126667,126333,120417,121417,120750,125667,129833,130833,132500,128500,128917,124900,125033,122283,121633,119250,124917,130583,138000,138333,138667,133667,130000,127667,128000,125667,127250,125917,129450,130200,134867,137333,137333,135583,134217,133550,133633,133833,133500,135167,136833,140817,141150,144075,143758,142592,139167,138167,137000,139000,137000,136665,138998,145665,151667,150417,149917,149116,149366,146533,146917,144917,143167,143417,147917,153917,155417,156250,157000,156333,154333,150667,150167,152500,153667,154417,154667,159500,162250,162900,162817,163268,163805,164055,168353,167917,164417,162000,165333,172667,175750,179083,176417,173667,169667,172083,173750,170750,167500,168500,178167,183667,189333,193333,196667,200000,199333,200333,198667,194667
395224,82,"Wichita, KS",Msa,KS,111608,120520,119803,120403,123583,127467,125283,120442,119942,121458,117983,110204,113354,116037,124983,124167,127090,123090,115924,115000,114650,119283,111483,115417,115117,125417,128467,129567,128733,122933,119667,116670,115170,115987,110950,113600,111617,119383,120150,121150,118417,119817,123733,121483,119333,113117,113367,109033,116583,120917,128083,131233,129600,127750,122650,123583,119183,115258,111442,116158,121750,128933,132200,131567,130650,126750,126300,123217,120717,116167,115167,114500,117083,118717,125550,131300,135667,133084,132417,129717,128467,127450,128650,131150,133883,136383,139717,139300,137783,133617,130983,129583,130087,131420,129670,129667,129358,134400,137733,140025,139300,141283,142800,142150,142500,141000,140667,133846,133179,137012,145167,149333,149898,148565,146648,142050,139867,138617,138983,137500,139167,143333,150083,150417,151417,149633,150933,148350,146717,146083,146833,148500,149150,153983,158983,166000,163000,157967,151717,154050,155000,150813,148380,150463,162233,165000,168667,170667,175333,178667,175833,173917,173250,171583
395115,83,"Springfield, MA",Msa,MA,191000,195667,201150,204383,207658,207842,203608,192983,184983,179483,177167,177950,177783,181117,184967,187450,190783,189983,189333,182667,180167,183333,185833,189150,182817,181983,185333,193354,200021,195688,191583,185900,183921,186338,179504,175950,170917,174433,181800,185833,196500,193817,188150,179983,174833,172917,165750,169417,168667,177167,183000,190667,196750,188583,186117,178533,179200,174250,171000,171000,176417,183983,192650,200983,202833,196500,188167,180333,178667,176667,173667,175000,178667,186167,194133,194467,198300,189167,186833,184833,185067,183883,179467,180067,184417,191400,198033,203833,207850,206217,199250,191667,187250,185288,179954,179371,180667,190667,199000,206583,207333,205667,199917,195761,194094,194927,192567,192150,191817,194583,201633,209800,214433,213633,209317,211417,207250,205367,198283,198283,201650,209500,219467,222800,223300,218333,218333,218333,218300,211600,203933,200633,204167,213690,220973,229107,230704,229588,227954,226167,226667,222667,218667,217000,221000,230000,235000,241083,244667,249333,249917,248167,248167,245667
394440,84,"Fort Myers, FL",Msa,FL,216650,209983,208317,206333,196333,183000,176333,168817,163817,153817,151333,144667,145000,138167,134650,130567,125150,122000,116833,119150,120817,123400,124662,124662,126328,129167,129833,126500,122000,119667,121333,120000,123333,124333,126000,124333,125000,127333,133333,135833,135167,130733,126900,128233,127833,128333,128667,132500,140460,145460,148127,146000,145417,141917,142917,144183,151683,150683,151333,151167,157800,164300,170467,172500,172250,168750,169250,170667,176000,178500,179000,178083,179083,184917,189667,189667,187000,183667,185795,191462,194462,194317,188483,190813,194497,205313,206650,208483,200167,198167,194633,201850,207183,212217,208333,202817,202150,205483,209333,210000,209000,209821,209821,212488,214667,217500,216767,218100,220867,224267,223267,221000,219667,220250,218583,217583,217833,220167,223667,226167,231583,232750,232750,231667,231684,230018,227468,227450,230600,233150,231817,229000,228667,232633,235633,234300,231667,230000,230662,231495,234495,235500,237500,240833,244167,245583,241583,242250,247333,252167,254833,256833,262333,266633
394399,85,"Boise City, ID",Msa,ID,185199,185766,188724,187417,185750,182250,181667,177704,171037,166037,164488,162488,160821,158000,159070,157403,158234,154164,150828,144997,144997,145000,145000,141633,138662,139311,138921,137933,135917,133174,132380,129747,127913,124272,121606,119022,117732,117732,121316,124150,126150,125150,124167,125167,123500,122833,124833,127333,132833,136497,142660,147293,151963,151633,151375,148042,149708,150000,149732,153032,158032,164132,170828,173478,175980,172650,174967,175800,178800,176500,172667,170667,171334,176983,181767,184433,185117,181000,181167,182500,185917,184382,182798,184382,187417,191667,195000,200667,201658,200598,198907,200548,203942,201967,201220,199887,205199,209646,214774,218795,220095,220992,221768,221478,222696,220287,222524,223278,225912,227332,231633,236788,241788,241851,242530,239560,242847,246549,252277,258927,261058,265967,270967,278717,283717,281750,280423,279390,278290,277367,279033,281433,288600,293967,302150,304195,305528,304390,303842,306675,306330,312167,314300,321717,323350,325717,330600,338967,351630,361630,369963,375783,383317,391650
395160,86,"Toledo, OH",Msa,OH,118833,122333,127083,120967,120133,117567,114017,107350,100167,101333,105500,113500,114667,111000,110633,112633,117967,113667,109083,102417,99083,98000,98000,99000,102667,104333,110667,107167,108400,103567,109733,105417,106250,101917,103167,101133,99467,107967,110417,109667,103375,104125,104392,100683,100933,101417,107083,103500,103167,103033,109500,113833,110467,107833,107333,109083,105558,104058,100308,102167,99800,107933,113400,118767,117133,110000,102333,99833,99833,101667,92167,86500,87400,96067,106233,111333,116333,114833,112000,106500,105167,99000,98333,100000,105983,113300,115967,122150,116833,115833,112500,111983,111983,105350,105033,104867,112500,116667,118483,119150,117317,115542,114542,114875,114542,113542,112542,108833,110833,117500,126300,129300,127967,123833,120167,114833,113333,108000,107000,108000,114333,121167,126167,130833,131125,132792,126092,123300,116933,115300,115950,118983,122983,128000,129667,134667,132333,136633,132600,132600,128267,126450,125783,125850,131533,137117,139417,141983,138867,141533,139800,141742,142742,144847
394816,87,"Madison, WI",Msa,WI,199983,203167,203167,208167,209083,210417,207083,206250,205917,205317,200733,196400,193667,195000,196333,196400,200350,197317,193217,186083,184950,183983,185000,185667,188133,188883,193250,202450,210533,209917,207583,200917,199333,195000,195333,192833,191133,190900,196567,201600,201833,197000,193000,195067,196733,191067,180233,175233,183233,191667,197500,192633,193300,191800,191667,190233,187567,185900,180833,180833,187167,194667,203333,205333,207267,203600,201200,198600,194933,192000,187167,189250,191317,196817,200067,210750,216083,218750,209667,206583,203917,203333,201417,202083,206667,213650,218983,221650,224333,221667,218333,214667,216333,218967,214867,212533,214900,219317,225800,230133,236150,234933,228933,227600,228000,228333,228700,232033,240867,243500,250167,251000,257500,253167,252650,247717,244118,245135,244068,252000,251833,257833,262833,270278,270694,264028,259583,256967,258633,261092,259292,259275,260117,268950,278217,279933,279600,272017,268833,269167,269167,269733,269067,271567,282467,288117,296934,294134,295817,294500,296167,297167,297833,298983
394766,88,"Lakeland, FL",Msa,FL,169300,167267,164633,167133,164167,160833,159167,160400,159114,153281,142047,135667,130633,131633,130933,131967,130967,130967,129967,127133,124983,121317,119150,118833,115833,117500,115000,118333,113500,111833,105167,106667,107333,105667,100000,95967,96967,99467,100851,101918,101418,100067,102500,102500,102500,98000,94833,95500,96967,101483,104817,107017,107667,103667,104000,104900,109900,110717,110133,109250,111517,117867,121417,124300,128633,130050,131650,129817,134067,137500,136667,131967,129467,129467,133333,135833,140333,142067,143733,143400,144300,144300,142800,143000,142167,146133,148317,151967,152000,152817,152830,154497,153413,154750,151417,153833,152750,157300,158267,161180,163963,165663,168000,169333,170300,169967,167800,167333,167667,170500,175333,178333,179667,179267,179600,180600,182000,185300,187184,186851,185401,186517,189517,191000,194667,195448,197948,197615,199500,200333,199166,198496,198826,200990,204327,206501,208557,208722,209632,211080,210915,210833,210000,211446,213313,214979,215532,218965,221698,224700,226067,228333,231667,233000
394931,89,"Ogden, UT",Msa,UT,187300,186667,188967,191517,190850,188467,187130,187130,184547,183300,184400,186067,182433,179667,182667,183000,183000,178500,177167,173833,175333,178293,179793,176426,172467,172633,177913,180213,184879,179633,175883,170550,170250,172367,169283,167916,163416,163816,164816,164049,164066,160567,161917,159333,160500,160167,158600,158100,157600,161750,165583,170768,173434,172768,171333,169667,170333,168000,168283,167950,174059,179542,183875,186067,185967,185042,181742,180833,181592,180242,179483,181668,183346,186163,186095,190100,193617,194000,193000,189967,189133,187633,187333,189833,191667,197000,199333,204000,202333,203667,204167,207000,205000,202833,198233,202733,207733,217167,222202,224202,224869,224000,225333,225000,224000,223200,223700,224367,226067,230900,238675,246075,249375,247267,244300,241000,243333,244650,246650,248983,253817,260150,266967,271483,273150,270167,269133,270800,271633,267667,267833,267800,275133,279950,289583,293250,294933,291750,294417,294000,296500,293467,295550,296633,305000,313333,318467,326467,332133,341000,340000,342000,341433,344433
394528,90,"Daytona Beach, FL",Msa,FL,177133,180467,181633,181667,178333,174825,166492,163158,156667,150000,145333,142000,143667,145000,147767,147667,144333,141733,140133,137467,137133,137167,133167,128300,125508,128508,131208,132167,134167,131833,128667,127500,127167,125500,120000,118300,117133,118100,119800,120967,121667,120000,117633,116967,112717,108083,100417,104333,111464,119464,121464,121333,121667,120000,120017,120017,121350,123000,123000,123667,124333,128650,134150,138483,142500,143333,145083,146750,147083,148667,148667,147993,146327,146993,151367,154034,153867,151500,150817,150317,152817,152500,152167,150667,152500,156167,158500,161333,162440,163440,162106,161000,161667,163333,162583,163583,163750,169500,171833,174667,174667,174633,175967,177600,177633,174550,172917,174583,179167,181992,186158,188658,192165,192665,193398,192700,193700,192930,195297,195960,200963,201963,204300,205333,208000,211000,211000,212667,213333,214212,214212,213545,215000,217667,222667,225998,225249,224583,224584,226833,227167,227167,226333,227333,227333,228494,230494,236577,241083,244083,245333,248000,250982,252982
394531,91,"Des Moines, IA",Msa,IA,153000,153167,157250,157250,158083,154000,151500,149833,151167,148500,149333,146521,146854,146688,148233,151067,149733,149467,146967,144133,141833,143333,144333,143167,142167,143000,147917,150083,152750,149983,149983,147608,149854,148854,142696,136800,134633,139500,145167,152250,154917,155583,151000,148333,145333,142167,138833,137467,141633,149633,155833,157667,159333,158333,155000,151567,152900,154525,153125,149625,152667,156333,163333,166667,169000,168667,164333,163667,162246,161579,157579,152667,154333,158000,166917,170833,172833,170417,167000,166500,161667,159500,158667,161917,165250,168250,172833,176500,178800,178633,178300,179333,181667,180000,176500,169833,171500,172300,179800,185050,189083,186583,184625,181958,182042,181083,179381,177898,178864,185400,193467,196833,197417,194083,196750,195083,196750,192417,195000,194833,198167,199833,206667,210000,210667,208083,204750,204083,199667,198833,194500,201500,207333,213333,217333,218333,223208,219708,217875,215333,217291,216457,211041,209083,214083,221167,225667,227333,233333,233720,235387,233720,236667,239000
394711,92,"Jackson, MS",Msa,MS,131733,135167,137167,143751,147167,145029,142029,136562,138367,129867,130667,131833,140333,143667,145833,148667,149333,148667,145500,142917,138883,135367,132450,132150,134967,140633,145800,145500,144167,141417,147233,147733,147983,138833,139417,136283,142567,142150,144201,144251,145668,146250,146583,143500,141333,135033,135366,141516,149125,152125,151892,154250,155917,155000,151633,145300,145300,141983,143983,142817,145750,152083,155417,159167,157400,157900,149900,150667,151108,149608,150525,146067,152233,152650,158333,163083,163833,164375,161292,158992,161783,161117,159500,157500,162661,169411,172078,173633,172050,168333,166533,165867,167250,169500,165800,165467,165300,170333,174333,176333,178000,174833,169833,169133,168800,163800,160500,162450,170783,178950,182500,184712,182545,180878,179000,174500,169467,166467,166117,169467,173383,179567,185333,189050,190217,188700,187817,188288,184955,181872,177152,179035,182202,186950,191833,193333,195000,190417,188083,185217,188467,185133,186933,189600,200433,204833,210167,216583,219917,217583,216500,221500,222550,219717
394352,94,"Augusta, GA",Msa,GA,125833,130167,133933,140017,140883,137583,133417,129719,130619,130368,127867,127667,128300,133617,136950,140583,140100,135516,130217,130017,131567,129417,128117,123117,127300,127967,135417,138312,142978,143128,142200,138867,138633,135150,130133,125367,126550,131550,134693,138477,141460,141250,141317,136667,137833,136650,134842,133142,131142,136267,141300,145633,147795,144428,142428,141600,143300,142967,141000,139333,137567,137800,141303,146570,147570,143733,136900,137543,139043,138010,135133,133967,136367,139333,146000,153433,154133,149116,146283,146250,147933,140117,137484,136384,143593,149260,154360,160300,160117,156083,148933,145750,142683,145200,145233,147833,148333,150900,156400,160233,159500,155800,151467,151300,151850,150883,152517,153983,156950,158300,162317,166117,167133,164883,166878,166212,169128,165333,169333,164667,168500,168667,177983,181817,183337,180653,178620,179567,179900,178933,177133,178400,179067,181050,186150,189483,193917,186400,184067,181217,185367,186700,186633,189317,194317,198983,202667,206967,207700,206367,204367,207967,207633,208030
394666,96,"Harrisburg, PA",Msa,PA,158833,159000,162333,164248,167548,165848,164867,158900,155917,154850,155850,158688,158222,160038,161333,162933,163762,162612,160912,158267,156633,157500,157500,159133,158267,158933,162300,166633,169300,168217,163217,162133,158883,157500,157000,155000,154500,155717,161217,163783,164117,159617,157500,158200,158533,158167,152233,152967,155117,158683,163397,165413,167113,165000,162300,160633,158933,159933,155600,152300,154667,159667,167500,168500,169500,165000,162667,163167,165833,161500,161000,158333,162000,160317,163617,166617,169933,166800,163467,165830,169313,167813,162133,158483,162917,167933,173100,173917,173000,169500,168750,166181,165181,160514,159000,157667,161000,168500,174167,178667,175500,174817,172983,171983,172667,168317,166133,163467,168010,172192,178842,180982,183950,181600,178267,174967,175667,175665,172998,168982,170650,174967,178383,181717,183400,181567,180900,179233,181333,182333,179000,178667,178808,185808,190225,193083,196083,194667,193000,189633,190633,188967,185667,183333,189000,194000,198333,203721,208721,212021,205950,206783,204150,202500
395006,100,"Provo, UT",Msa,UT,216650,219317,218633,215983,216649,213504,215375,214442,213771,212733,212250,213417,208833,205250,202417,202167,200871,198705,197038,195000,196992,200325,199992,196667,189967,186967,188142,192425,194075,188600,185850,183200,185133,181967,180980,176891,174224,174528,174863,175363,175713,176500,176333,174150,171150,169263,169613,170946,175167,175862,179220,182553,188142,191533,192450,189618,189501,190810,192525,192625,190367,196033,201367,209983,209317,211758,208258,211258,208983,210233,207900,209000,210625,213846,219179,223888,227667,224667,222667,221483,226750,224583,225517,224583,227750,230333,234733,238967,237183,235450,235867,242396,243896,244413,244333,244300,247467,249133,253333,256250,261217,261217,258300,253333,255000,258300,261633,262300,266333,269667,272750,275417,275811,277028,277195,279133,279833,279667,285667,288333,293333,295500,301983,307733,307483,307667,305250,305250,306917,306667,308050,307300,311050,316083,322167,325317,326983,328317,331663,332630,334297,332633,335417,337083,343750,341507,348507,351090,362917,365917,370000,373333,380667,385050
394602,159,"Fort Collins, CO",Msa,CO,229414,227217,224250,221667,220667,222133,227133,231300,229817,231483,223317,223550,218550,218800,215278,210278,211393,212848,214515,214800,216650,217483,222249,220083,220641,216225,219458,220746,222079,221796,221450,219783,221981,219931,222764,216117,217483,215650,221967,223650,225967,225024,223974,226740,225010,224360,218277,219967,223833,229667,234333,232500,233419,229586,232586,231964,238464,236114,233317,228567,230917,234978,239321,242654,246305,248205,250872,249647,248292,247625,244886,243572,243238,251407,255250,256917,256667,258333,260667,263167,270367,278548,281681,287563,292048,296415,299167,298646,301446,299632,300119,302653,306933,313700,319033,324066,327000,331233,333900,335900,332667,328984,328984,333650,341333,342373,345339,344806,347246,347929,351463,354650,355779,351112,354412,356800,363467,366833,370750,377041,377571,383154,384299,386445,382928,382458,381450,385300,384333,387633,386950,389283,389117,393133,397083,397283,395950,392142,391475,389475,391000,393587,394587,394587,397833,400931,405964,406464,414033,422667,431500,426832,417653,414986
